MaTin;TenDuAn;Phuong;Duong;Gia(ty);DienTich;ThanhPho;Quan;MoTaNgan;SoPhongNgu;NoiThat;SoTang;MatTien;DuongVao;id;KieuNha
41084899;Cần bán căn hộ safira quận 9, 1 + 1PN, 1WC, 54m2, giá 2,350 tỷ;Phú Hữu;Võ Chí Công;2.35;54;Hồ Chí Minh;Quận 9;Căn hộ chung cư tại Safira Khang Điền;1;Không;2;27.32 m;367.19 m;4660;Căn hộ chung cư 
41084890;Bán nhà 2 tầng, hẻm 6m, Huỳnh Tấn Phát, TT Đông, Q. 7, DT 45m2, giá nhỉnh 4 tỷ;Tân Thuận Đông;Huỳnh Tấn Phát;4.5;45;Hồ Chí Minh;Quận 7;Nhà riêng tại đường Huỳnh Tấn Phát;8;Không;4;47.44 m;468.55 m;4661;Nhà riêng 
41085214;Đất nền 10 X20 m khu đô thị BCR đường 12m đối diện sông đường Tam Đa, Q9. Giá rẻ nhất 38tr/m2;Trường Thạnh;Tam Đa;7.6;200;Hồ Chí Minh;Quận 9;Đất nền dự án tại The Boat Club Residences;3;Không;5;10 m;12 m;4662;Đất nền dự án 
41061370;Cần bán gấp 2 căn nhà mặt tiền đường Nguyễn Văn Bá giá đầu tư. Ngang 10m;Trường Thọ;Nguyễn Văn Bá;34.5;227;Hồ Chí Minh;Thủ Đức;Nhà mặt phố tại đường Nguyễn Văn Bá;4;Có;3;10 m;369.98 m;4663;Nhà mặt phố 
41057384;Nhà giá siêu hời cho khách nào thiện chí chốt ngayđườngNguyễn Phúc Nguyên,Phường 5,Quận 3 Giá3tỷ250;5;Nguyễn Phúc Nguyên;3.25;53;Hồ Chí Minh;Quận 3;Nhà riêng tại đường Nguyễn Phúc Nguyên;4;Có;3;5 m;25.08 m;4664;Nhà riêng 
41083867;Chuyển nhượng Sunrise City Central, 25 Nguyễn Hữu Thọ, P. Tân Hưng quận 7;Tân Hưng;Nguyễn Hữu Thọ;7.6;147;Hồ Chí Minh;Quận 7;Căn hộ chung cư tại Sunrise City View;3;Có;5;41.37 m;576.27 m;4665;Căn hộ chung cư 
38853763;Bán nhà MT Trương Vĩnh Ký, 7x16m, 1 lầu, gần Lũy Bán Bích, 22.5 tỷ;Tân Thành;Trương Vĩnh Ký;22.5;112;Hồ Chí Minh;Tân Phú;Nhà mặt phố tại đường Trương Vĩnh Ký;3;Có;2;7 m;20 m;4666;Nhà mặt phố 
38259325;Bán gấp căn hộ Rivera Park SG Quận 10. DT 78m2, 2PN giá 4,8 tỷ, LH 0931 196 *** Thành. View Đông Nam;14;Thành Thái;4.8;78;Hồ Chí Minh;Quận 10;Căn hộ chung cư tại Rivera Park Sài Gòn;2;Không;2;13.52 m;575.79 m;4667;Căn hộ chung cư 
41085206;Bán shophouse mặt tiền sông Opera Residence - 10 căn duy nhất toàn dự án;Thủ Thiêm;Đại Lộ Vòng Cung;99.0;247;Hồ Chí Minh;Quận 2;Shophouse, nhà phố thương mại tại The Opera Residence;5;Không;1;27.0 m;179.44 m;4668;Shophouse, nhà phố thương mại 
41084860;Bán nhà bề ngang khung 6m (nờ hậu 6,5m) - 3 tầng - nhà giáp với Quận Tân Phú;Bình Hưng Hòa;Phạm Đăng Giảng;5.3;66;Hồ Chí Minh;Bình Tân;Nhà riêng tại đường Phạm Đăng Giảng;2;Có;3;6 m;339.14 m;4669;Nhà riêng 
41083846;Sunrise City South, 23 Nguyễn Hữu Thọ, Q7;Tân Hưng;Nguyễn Hữu Thọ;8.6;162;Hồ Chí Minh;Quận 7;Căn hộ chung cư tại Sunrise City;3;Không;1;41.32 m;471.06 m;4670;Căn hộ chung cư 
41005326;Bán nhà HXH 6m đường Lê Văn Sỹ Q3 DTCN: 99,8m2 trệt 2 lầu sân thượng giá 13.8 tỷ;13;Lê Văn Sỹ;13.8;99;Hồ Chí Minh;Quận 3;Nhà riêng tại đường Lê Văn Sỹ;5;Có;3;4,6 m;6 m;4671;Nhà riêng 
40689797;Bán biệt thự nhỏ xinh khu compound đường Số 3 Trần Não, DT 10x20m, 2 lầu giá 32 tỷ;Bình An;Số 3;32.0;200;Hồ Chí Minh;Quận 2;Nhà biệt thự, liền kề tại đường Số 3;3;Không;2;47.17 m;343.07 m;4672;Nhà biệt thự, liền kề 
40916249;Tin thật 100% - PKD The Estella tung list giỏ hàng 3PN cần bán, giá giảm mạnh tại The Estella;;;12.4;171;Hồ Chí Minh;Quận 2;Căn hộ chung cư tại The Estella;3;Có;5;21.05 m;550.6 m;4673;Căn hộ chung cư 
40318312;Bán căn hộ Riverpark Premier diện tích 127m2 giá 14 tỷ Phú Mỹ Hưng Quận 7. LH 0901 855 *** Dũng;Tân Phong;Nguyễn Đức Cảnh;14.0;127;Hồ Chí Minh;Quận 7;Căn hộ chung cư tại Riverpark Premier;2;Có;5;9.03 m;257.01 m;4674;Căn hộ chung cư 
41085353;Bán nhà 5T MTKD ĐS Lâm Văn Bền Quận 7 - DT 5x20m - 12 tỷ x;Tân Quy;;12.9;100;Hồ Chí Minh;Quận 7;Nhà mặt phố tại phường Tân Quy;5;Không;5;33.57 m;136.74 m;4675;Nhà mặt phố 
41084978;Bán căn hộ cao cấp có sân vườn view sông liền kề Phú Mỹ Hưng 90m2 chỉ 48,6tr/m2 liên hệ: 0898 089 ***;;Lê Văn Lương;4.37;90;Hồ Chí Minh;Nhà Bè;Căn hộ chung cư tại Khải Hoàn Prime;2;Không;2;9.28 m;146.93 m;4676;Căn hộ chung cư 
41085348;Nhà HXH Nguyễn Văn Công P3 DT 4mx16m đúc 4 tấm giá rẻ chỉ 8,3 tỷ còn thương lượng;3;Nguyễn Văn Công;8.3;64;Hồ Chí Minh;Gò Vấp;Nhà riêng tại đường Nguyễn Văn Công;4;Có;4;13.83 m;452.74 m;4677;Nhà riêng 
40064145;Bán nhà HXH 8m Cộng Hòa phường 4 Tân Bình, 4.5x20m, 4 lầu, 15,5 tỷ TL, ngay Vincom;4;Cộng Hòa;15.5;90;Hồ Chí Minh;Tân Bình;Nhà riêng tại đường Cộng Hòa;4;Không;4;4,5 m;8 m;4678;Nhà riêng 
40987180;Bán toà nhà MTKD Tân Sơn Nhì 9x22 m đúc 5 tấm giá 55 tỷ!;Tân Sơn Nhì;Tân Sơn Nhì;55.0;198;Hồ Chí Minh;Tân Phú;Nhà mặt phố tại đường Tân Sơn Nhì;3;Có;5;9 m;20 m;4679;Nhà mặt phố 
41085342;Cần bán căn hộ Chung Cư Garden Gate 207m2, 5PN, Q. Phú Nhuận, giá: 14 Tỷ, LH: 0903 077 ***. Được;9;Hoàng Minh Giám;14.0;207;Hồ Chí Minh;Phú Nhuận;Căn hộ chung cư tại Garden Gate;5;Không;5;11.66 m;462.01 m;4680;Căn hộ chung cư 
41085011;Bán đất mặt tiền Nguyễn Bình 250m2, xã Nhơn Đức;;Nguyễn Bình;10.0;150;Hồ Chí Minh;Nhà Bè;Bán đất tại đường Nguyễn Bình;6;Không;3;5 m;15 m;4681;Bán đất 
40988251;Siêu phẩm cần tìm chủ mới. Bán gấp nhà mặt tiền kinh doanh ngay trung tâm quận Thủ Đức;Trường Thọ;;9.9;93;Hồ Chí Minh;Thủ Đức;Nhà mặt phố tại phường Trường Thọ;5;Có;4;4,2 m;161.43 m;4682;Nhà mặt phố 
40997368;Căn góc 2 mặt tiền đường Số 1, đang có 20P cho thuê + tầng trệt kinh doanh, thu nhập hơn 100tr/th;Bình Trị Đông B;Số 1;28.0;150;Hồ Chí Minh;Bình Tân;Nhà mặt phố tại đường Số 1;20;Không;4;16.83 m;473.52 m;4683;Nhà mặt phố 
40340538;Bán căn 2PN, 1 tỷ 900 - 1 tỷ 950 - view nội khu, sổ hồng 2 tỷ full NT;An Lạc;Hồ Học Lãm;1.9;64;Hồ Chí Minh;Bình Tân;Căn hộ chung cư tại Khu căn hộ EHome 3;2;Có;2;46.71 m;544.75 m;4684;Căn hộ chung cư 
41007667;Chỉ nhỉnh 4 tỷ - hẻm xe hơi Hậu Giang Q6 - lô góc không lộ giới - 3,5x10m - nhà cấp 4 tiện xây mới;5;Hậu Giang;4.2;35;Hồ Chí Minh;Quận 6;Nhà riêng tại đường Hậu Giang;2;Có;3;9.57 m;4 m;4685;Nhà riêng 
40654945;LH: 0795 014 ***, ngộp bank bán cắt lỗ lô góc, Hoàng Phan Thái, Chợ Bình chánh 84m2, giá 1ty560;;Hoàng Phan Thái;1.56;84;Hồ Chí Minh;Bình Chánh;Bán đất tại đường Hoàng Phan Thái;2;Không;4;6 m;370.1 m;4686;Bán đất 
40596905;LH: 0795 014 ***. Nhà 1 trệt 1 lầu cho khách thu nhập thấp, 50m2 Nguyễn Cửu Phú, Bình Chánh;;Nguyễn Cửu Phú;1.37;50;Hồ Chí Minh;Bình Chánh;Nhà riêng tại đường Nguyễn Cửu Phú;2;Có;2;4,11 m;5,5 m;4687;Nhà riêng 
40829744;Căn góc 3PN Đảo Kim Cương DT lớn 124m2, view Q1 + toàn cảnh nội khu bán nhanh 12 tỷ all - in;Bình Trưng Tây;;12.0;124;Hồ Chí Minh;Quận 2;Căn hộ chung cư tại Diamond Island;3;Có;3;12.04 m;432.0 m;4688;Căn hộ chung cư 
41085311;Căn duy nhất ! Bán nhà mặt tiền Nguyễn Du -12x31m - 3 lầu - Giá 165 tỷ TL. P.Bến Thành, Quận 1;Bến Thành;Nguyễn Du;165.0;372;Hồ Chí Minh;Quận 1;Nhà mặt phố tại đường Nguyễn Du;2;Không;4;48.6 m;141.31 m;4689;Nhà mặt phố 
40059255;Bán gấp MT HXH DT: 4x16m 3 lầu nhà mới đường Trần Đình Xu, Quận 1. Giá chỉ 12.5 tỷ;Nguyễn Cư Trinh;Trần Đình Xu;12.5;61;Hồ Chí Minh;Quận 1;Nhà riêng tại đường Trần Đình Xu;5;Có;5;4 m;228.6 m;4690;Nhà riêng 
32563866;Đã có sổ 76m2 bán gấp giá 1.950 tỷ (bao hết) tặng NT - cho vay 1.3 tỷ tầng đẹp, view sông mát mẻ;;Nguyễn Lương Bằng;1.95;76;Hồ Chí Minh;Nhà Bè;Căn hộ chung cư tại Orchid Park;2;Không;1;4.63 m;44.14 m;4691;Căn hộ chung cư 
40933373;Chính chủ bán nhanh căn hộ Samland Giai Việt 115m2 2 phòng đầy đủ nội thất 4 tỷ;5;;4.0;115;Hồ Chí Minh;Quận 8;Căn hộ chung cư tại Samland Giai Việt;2;Có;5;51.6 m;30.63 m;4692;Căn hộ chung cư 
40416587;Bán căn hộ 3PN Masteri Thảo Điền;Thảo Điền;Xa Lộ Hà Nội;8.0;102;Hồ Chí Minh;Quận 2;Căn hộ chung cư tại Masteri Thảo Điền;3;Có;2;33.5 m;341.92 m;4693;Căn hộ chung cư 
39854230;Bán gấp căn hộ Saigon South 3PN full nội thất 104m2 giá 5ty050 bao thuế phí LH 0902 414 ***;;Nguyễn Hữu Thọ;5.05;104;Hồ Chí Minh;Nhà Bè;Căn hộ chung cư tại Saigon South Residences;3;Có;1;5.47 m;42.95 m;4694;Căn hộ chung cư 
40732434;Bán gấp nhà hẻm 5m, giá 1 tỷ 650 triệu Nguyễn Ảnh Thủ, Tân Chánh Hiệp, Quận 12, DT 40m2 sổ riêng;Tân Chánh Hiệp;Nguyễn Ảnh Thủ;1.65;40;Hồ Chí Minh;Quận 12;Nhà riêng tại đường Nguyễn Ảnh Thủ;2;Có;2;4 m;5 m;4695;Nhà riêng 
36809362;Cần bán gấp căn hộ Precia 2PN - 2WC 71m2 chỉ 4 tỷ 2 cho khách chốt nhanh trong tuần;An Phú;Nguyễn Thị Định;4.2;71;Hồ Chí Minh;Quận 2;Căn hộ chung cư tại Căn hộ Precia Quận 2;2;Có;3;14.83 m;160.55 m;4696;Căn hộ chung cư 
40344505;Bán nhà 2 mặt tiền hẻm thông thoáng mát, 4x15m, 2 trệt 2 lầu, sân thượng. 4 PN, 5 wc;14;Phạm Văn Chiêu;5.9;60;Hồ Chí Minh;Gò Vấp;Nhà riêng tại đường Phạm Văn Chiêu;4;Không;3;30.76 m;363.75 m;4697;Nhà riêng 
40860557;Cần bán gấp chung cư Nguyễn Kim Q10, 40m2, 1 phòng ngủ, 1 WC, 1.975 tỷ;7;Nguyễn Kim;1.98;40;Hồ Chí Minh;Quận 10;Căn hộ chung cư tại Chung Cư Nguyễn Kim;1;Không;3;25.0 m;306.41 m;4698;Căn hộ chung cư 
41072667;Bán nhà góc 2 MT Nơ Trang Long, P. 13, Q. Bình Thạnh. DT 25x21m CN 318m2, giá 32 tỷ thương lượng;13;Nơ Trang Long;32.0;318;Hồ Chí Minh;Bình Thạnh;Nhà mặt phố tại đường Nơ Trang Long;1;Có;1;19.7 m;471.25 m;4699;Nhà mặt phố 
41085377;Tổng hợp Giỏ hàng căn Biệt thự Nhà phố giá tốt nhất tại Palm Marina Q9 trực tiếp từ PKD Novaland;Long Trường;;8.8;125;Hồ Chí Minh;Quận 9;Nhà biệt thự, liền kề tại Khu đô thị Palm Marina;3;Không;3;28.87 m;359.02 m;4700;Nhà biệt thự, liền kề 
41072265;Bán gấp nhà mặt tiền Nơ Trang Long, Bình Thạnh. 4m * 22m, 3 tầng. Giá: 17,5 tỷ thương lượng;14;Nơ Trang Long;17.5;86;Hồ Chí Minh;Bình Thạnh;Nhà mặt phố tại đường Nơ Trang Long;5;Có;3;4.54 m;363.34 m;4701;Nhà mặt phố 
41085372;Chính chủ cần bán nhanh căn hộ Happy One liền kề Nguyễn Oanh, Gò Vấp, 67 m2 giá 2.795 tỷ;Thạnh Lộc;Thạnh Lộc 8;2.8;67;Hồ Chí Minh;Quận 12;Căn hộ chung cư tại Happy One Premier Thạnh Lộc;2;Không;5;35.61 m;482.29 m;4702;Căn hộ chung cư 
40986673;Bán nhà riêng tại Hóc Môn Bà Điểm - 2 lầu + sân thượng + 4PN;;;2.2;90;Hồ Chí Minh;Hóc Môn;Nhà riêng tại xã Bà Điểm;4;Có;3;5 m;551.47 m;4703;Nhà riêng 
41085039;Bán nhà mặt tiền kinh doanh Thoại Ngọc Hầu, 4.3x36m, 1 lầu, giá 19.5 tỷ TL;Hiệp Tân;Thoại Ngọc Hầu;19.5;155;Hồ Chí Minh;Tân Phú;Nhà mặt phố tại đường Thoại Ngọc Hầu;6;Có;2;49.46 m;249.62 m;4704;Nhà mặt phố 
38493076;Bán toà nhà ngay MT Phạm Văn Đồng TP Thủ Đức - Gần TTTM Gigamall DT 17.2x18m, hầm + 3L, giá 39tỷ TL;Hiệp Bình Chánh;Phạm Văn Đồng;39.0;310;Hồ Chí Minh;Thủ Đức;Nhà mặt phố tại đường Phạm Văn Đồng;29;Có;4;4.53 m;385.81 m;4705;Nhà mặt phố 
41085360;Thu nhập 600tr bán nhà Linh Trung khu dân trí ngay Hoàng Diệu 2 gần Metro ngã tư Thủ Đức HXH thông;Linh Trung;Số 9;14.5;227;Hồ Chí Minh;Thủ Đức;Nhà riêng tại đường Số 9;8;Không;4;11 m;345.74 m;4706;Nhà riêng 
38433680;Chính chủ ngộp bán rẻ đất 3MT Tỉnh Lộ 43 - Ngô Chí Quốc DT 3000m2 giá 20tr/m2 bớt lộc;Bình Chiểu;Ngô Chí Quốc;60.0;3000;Hồ Chí Minh;Thủ Đức;Bán đất tại đường Ngô Chí Quốc;2;Không;1;45 m;583.39 m;4707;Bán đất 
40891075;Chính chủ bán nhà căn góc 2 MT hẻm P Tân Quý Q Tân Phú (13 phòng thu nhập 28tr/th) 9.2 tỷ TL;Tân Quý;Đô Đốc Long;9.2;102;Hồ Chí Minh;Tân Phú;Nhà riêng tại đường Đô Đốc Long;2;Có;2;7,3 m;519.18 m;4708;Nhà riêng 
40104826;Chính chủ bán nhà góc 3MT Gò Dầu khu nội bộ 109m2 11 tỷ 6 x 16m ( nở hậu 8.7m ) hẻm 6m;Tân Quý;Gò Dầu;11.0;109;Hồ Chí Minh;Tân Phú;Nhà riêng tại đường Gò Dầu;1;Có;1;6 m;6 m;4709;Nhà riêng 
41084973;Bán gấp nhà 1 trệt 2 lầu hẻm xe hơi đường 339, P. Phước Long B, 71m2;Phước Long B;339;7.0;71;Hồ Chí Minh;Quận 9;Nhà riêng tại đường 339;3;Không;3;5,75 m;329.74 m;4710;Nhà riêng 
28811262;Bảng giá căn hộ có sổ hồng, DT 57 m2 - 1,750 tỷ, DT 65 m2 - 1,82 tỷ;Tân Thới Nhất;Phan Văn Hớn;1.82;65;Hồ Chí Minh;Quận 12;Căn hộ chung cư tại Tecco Green Nest;6;Không;1;51.86 m;395.64 m;4711;Căn hộ chung cư 
41064239;MT Hiệp Thành 5,2x27 gần chợ Giãn Dân;Hiệp Thành;Nguyễn Thị Thơi;6.8;132;Hồ Chí Minh;Quận 12;Nhà mặt phố tại đường Nguyễn Thị Thơi;6;Không;4;43.16 m;276.96 m;4712;Nhà mặt phố 
41085457;Bán gấp Căn hộ dịch vụ sạch sẽ 3 tầng Linh Đông đường ôtô có 10 phòng cho thuê 20tr/tháng;Linh Đông;22;6.2;64;Hồ Chí Minh;Thủ Đức;Nhà riêng tại đường 22;10;Có;3;4 m;5 m;4713;Nhà riêng 
41026931;Căn hộ H. Bình Chánh, HQC Plaza, giá 1 tỷ có sổ hồng, DT 55m2 có 2PN, 2WC, ban công. 0909 456 ***;;Nguyễn Văn Linh;1.0;55;Hồ Chí Minh;Bình Chánh;Căn hộ chung cư tại HQC Plaza;2;Không;3;10.9 m;20.3 m;4714;Căn hộ chung cư 
41085318;Bán Nhà 3 Tầng Lý Thái Tổ 50m2 Ngang 5m Hiếm Có Nhỉnh 5 tỷ;10;Lý Thái Tổ;5.8;50;Hồ Chí Minh;Quận 10;Nhà riêng tại đường Lý Thái Tổ;3;Có;3;45.9 m;39.19 m;4715;Nhà riêng 
41085125;Chính chủ cần bán gấp căn hộ 3 phòng ngủ loại 112m2 dự án Tropic Garden;Thảo Điền;66;7.25;112;Hồ Chí Minh;Quận 2;Căn hộ chung cư tại Tropic Garden;3;Có;3;15.77 m;459.82 m;4716;Căn hộ chung cư 
41085446;Bán Mặt Tiền Kinh Doanh 2 Tầng 40m2 Ngay Bình Thới Siêu Đỉnh Nhỉnh 7 tỷ;11;Đội Cung;7.4;40;Hồ Chí Minh;Quận 11;Nhà mặt phố tại đường Đội Cung;8;Có;2;45.69 m;55.05 m;4717;Nhà mặt phố 
41074818;Siêu phẩm - HXH 8m Nguyễn Văn Đậu - P11 - Bình Thạnh. Ngang lớn (8 x 35m) 3 Tầng 8 phòng;11;Nguyễn Văn Đậu;27.0;242;Hồ Chí Minh;Bình Thạnh;Nhà riêng tại đường Nguyễn Văn Đậu;8;Có;3;8 m;8 m;4718;Nhà riêng 
41085449;Chính chủ cần bán căn góc 9 view - 2PN - 1.8tỷ, sẵn HĐ thuê dài hạn, nhà mới, view đẹp, 0706 679 ***;Phước Long B;Tăng Nhơn Phú;1.8;58;Hồ Chí Minh;Quận 9;Căn hộ chung cư tại 9 View Apartment;2;Không;3;5.22 m;82.4 m;4719;Căn hộ chung cư 
39083439;Bán penthouse 4PN có sổ chung cư Homyland 1, full nội thất đẹp;Bình Trưng Tây;Nguyễn Duy Trinh;9.8;218;Hồ Chí Minh;Quận 2;Căn hộ chung cư tại Homyland;4;Có;5;48.07 m;282.82 m;4720;Căn hộ chung cư 
40995943;Cần bán căn hộ 2PN view sông Lumière Riverside, giá 7,8 tỷ, luôn cập nhật giỏ hàng giá tốt nhất;An Phú;Võ Nguyên Giáp;7.8;75;Hồ Chí Minh;Quận 2;Căn hộ chung cư tại Lumiere Riverside;2;Có;4;19.66 m;392.95 m;4721;Căn hộ chung cư 
41080182;Bán nhà cấp 4 - HXH 6m Điện Biên Phủ - P17 - Bình Thạnh. Ngang lớn(6.5x20m) tiện KD nhà hàng + cafe;17;Điện Biên Phủ;24.0;118;Hồ Chí Minh;Bình Thạnh;Nhà riêng tại đường Điện Biên Phủ;3;Không;1;6,5 m;6 m;4722;Nhà riêng 
41085434;Chính chủ CH 9 View cần bán gấp CH 2PN - 2WC, 2 tỷ nhà mới hỗ trợ vay NH tối đa 0939 720 ***;Phước Long B;Tăng Nhơn Phú;2.0;58;Hồ Chí Minh;Quận 9;Căn hộ chung cư tại 9 View Apartment;2;Không;3;45.97 m;249.37 m;4723;Căn hộ chung cư 
40860920;MT Huỳnh Thị Hai 4x25m ngay đoạn trung tâm - hướng nam tốt;Tân Chánh Hiệp;Huỳnh Thị Hai;6.2;100;Hồ Chí Minh;Quận 12;Nhà mặt phố tại đường Huỳnh Thị Hai;5;Có;1;41.78 m;12 m;4724;Nhà mặt phố 
41085103;Bán nhà 2 tầng, HXH thông đường số 18, Linh Chiểu, Thủ Đức, DT76.5m2, giá 5.15 tỷ, sát ĐH Ngân Hàng;Linh Chiểu;Số 18;5.15;76;Hồ Chí Minh;Thủ Đức;Nhà riêng tại đường Số 18;2;Có;2;5,1 m;355.7 m;4725;Nhà riêng 
41085316;Nhà đang hoàn thiện, hẻm thông tứ tung, 5 tầng, 54m2, đường 14, 6tỷ5;Bình Hưng Hòa A;Số 14;6.5;54;Hồ Chí Minh;Bình Tân;Nhà riêng tại đường Số 14;6;Không;5;4,5 m;5 m;4726;Nhà riêng 
40970319;Căn hộ 1PN + phân khu Origami - Vinhomes Grand Park;Long Thạnh Mỹ;Nguyễn Xiển;2.15;46;Hồ Chí Minh;Quận 9;Căn hộ chung cư tại The Origami - Vinhomes Grand Park;1;Không;1;41.97 m;394.25 m;4727;Căn hộ chung cư 
40305999;Bán nhà 4 tầng kế Bên Khu Hồng Long đối diện Vạn Phúc (4*26m) giá 10.8 tỷ;Hiệp Bình Phước;Quốc Lộ 13;10.8;104;Hồ Chí Minh;Thủ Đức;Nhà riêng tại đường Quốc Lộ 13;4;Có;4;4 m;8 m;4728;Nhà riêng 
41085490;Bán căn hộ Scenic Valley 2, tặng HĐT 18tr, căn góc 75m2, 2PN, chỉ nhỉnh 5 tỷ;Tân Phú;Nguyễn Văn Linh;5.2;75;Hồ Chí Minh;Quận 7;Căn hộ chung cư tại Scenic Valley 2;2;Có;4;21.67 m;559.52 m;4729;Căn hộ chung cư 
40593833;Hàng hiếm khu bên sông - nhà 4 tầng 84m2 nở hậu - Sổ hoàn công - Hẻm xe hơi - Giá 8.99 tỷ;Hiệp Bình Chánh;Số 22;8.99;84;Hồ Chí Minh;Thủ Đức;Nhà riêng tại đường Số 22;4;Có;4;29.73 m;276.64 m;4730;Nhà riêng 
40696726;Bán nhà mặt tiền phường vip Bình Thọ, 114m2 - ngang khủng 6,6m, giáp đường võ văn ngân - 13,9 tỷ;Bình Thọ;;13.9;114;Hồ Chí Minh;Thủ Đức;Nhà mặt phố tại phường Bình Thọ;6;Có;4;66 m;8 m;4731;Nhà mặt phố 
40970346;Căn hộ 2PN 2WC phân khu Origami - Vinhomes Grand Park;Long Thạnh Mỹ;Nguyễn Xiển;2.55;63;Hồ Chí Minh;Quận 9;Căn hộ chung cư tại The Origami - Vinhomes Grand Park;2;Không;5;41.64 m;155.41 m;4732;Căn hộ chung cư 
40882171;Nhà 49m2 chính chủ DTSD: 149m2 Thống Nhất, Gò Vấp;16;Thống Nhất;5.39;49;Hồ Chí Minh;Gò Vấp;Nhà riêng tại đường Thống Nhất;3;Có;2;5 m;3 m;4733;Nhà riêng 
40696169;Cắt lỗ căn hộ 60m2 Phase 2 tại Akari City, view quận 1 chỉ 3 tỷ 2;;;3.2;60;Hồ Chí Minh;Bình Tân;Căn hộ chung cư tại Akari City Nam Long;2;Có;2;19.68 m;313.84 m;4734;Căn hộ chung cư 
38055715;Bán căn hộ Mỹ Khang Quận 7 block B ngay trường mầm non Bông Hoa Nhỏ (Tiny Flower);Tân Phú;Nguyễn Lương Bằng;6.0;114;Hồ Chí Minh;Quận 7;Căn hộ chung cư tại Mỹ Khang;3;Có;1;17.65 m;376.85 m;4735;Căn hộ chung cư 
37129322;Nhà Hiệp Bình Chánh mặt tiền kinh doanh đường 10m giá 11.2 tỷ;Hiệp Bình Chánh;48;11.2;99;Hồ Chí Minh;Thủ Đức;Nhà mặt phố tại đường 48;2;Không;1;5,2 m;10 m;4736;Nhà mặt phố 
41085139;Bán nhà 2 MT Lê Thánh Tôn, Quận 1, DT: 5x40m, giá 110 tỷ nhà 1 trệt 7 lầu, tiện khai thác khách sạn;Bến Nghé;Lê Thánh Tôn;110.0;200;Hồ Chí Minh;Quận 1;Nhà mặt phố tại đường Lê Thánh Tôn;5;Có;7;5 m;20 m;4737;Nhà mặt phố 
40970420;Căn hộ studio phân khu Origami - Vinhomes Grand Park;Long Thạnh Mỹ;Nguyễn Xiển;1.55;30;Hồ Chí Minh;Quận 9;Căn hộ chung cư tại The Origami - Vinhomes Grand Park;1;Không;2;38.77 m;238.41 m;4738;Căn hộ chung cư 
39132015;Bán đất mặt tiền kinh doanh đường 18, Hiệp Bình Chánh giá 10.7 tỷ;Hiệp Bình Chánh;18;10.7;100;Hồ Chí Minh;Thủ Đức;Bán đất tại đường 18;7;Không;5;19.18 m;10 m;4739;Bán đất 
41085169;Kẹt tiền trả ngân hàng, cần bán gấp nhà mặt tiền Phan Văn Trị, Gò Vấp;7;Phan Văn Trị;6.6;44;Hồ Chí Minh;Gò Vấp;Nhà mặt phố tại đường Phan Văn Trị;2;Có;2;5 m;351.48 m;4740;Nhà mặt phố 
40918948;Nhà 8x30 ngay HXH rộng 8m gần ngã tư Hàng Xanh chỉ 98 triệu/m2;21;Xô Viết Nghệ Tĩnh;22.0;224;Hồ Chí Minh;Bình Thạnh;Nhà riêng tại đường Xô Viết Nghệ Tĩnh;6;Không;3;8.38 m;8 m;4741;Nhà riêng 
41085155;Hoàng Hoa Thám, Bình Thạnh, chợ Cây Quéo - 4 tầng - hẻm xe hơi thông - 4,6 tỷ TL;5;Hoàng Hoa Thám;4.6;21;Hồ Chí Minh;Bình Thạnh;Nhà riêng tại đường Hoàng Hoa Thám;2;Có;4;22.11 m;4 m;4742;Nhà riêng 
40459657;3 lầu + lửng (3,5m x 16,5m=57,75m2 - vuông vức) có thang máy ôtô đổ trong nhà Trần Hữu Trang khu KD;11;Trần Hữu Trang;12.8;57;Hồ Chí Minh;Phú Nhuận;Nhà riêng tại đường Trần Hữu Trang;5;Có;4;3,5 m;6 m;4743;Nhà riêng 
40942998;Chính chủ gửi bán lô đất mặt tiền hẻm 47 đường Ao Đôi, BTĐA, Bình Tân hẻm xe tải 12m;Bình Trị Đông A;Ao Đôi;5.7;68;Hồ Chí Minh;Bình Tân;Bán đất tại đường Ao Đôi;2;Không;4;11.39 m;12 m;4744;Bán đất 
41085531;Chính chủ cần bán gấp Dragon Hill 2, 95m2, 3PN, 2WC, view Phú Mỹ Hưng. Giá 3.79 tỷ, sổ hồng;;Nguyễn Hữu Thọ;3.75;94;Hồ Chí Minh;Nhà Bè;Căn hộ chung cư tại Dragon Hill Residence and Suites 2;3;Có;3;15.75 m;484.39 m;4745;Căn hộ chung cư 
40913940;Bán nhà MT Trần Đình Xu p Nguyễn Cư Trinh Q1, 5x20 vuông vức xây 5 lầu giá bán 33 tỷ thương lượng;Nguyễn Cư Trinh;Trần Đình Xu;33.0;100;Hồ Chí Minh;Quận 1;Nhà mặt phố tại đường Trần Đình Xu;5;Không;5;5 m;349.38 m;4746;Nhà mặt phố 
